ProductKey,ProductAlternateKey,ProductSubcategoryKey,WeightUnitMeasureCode,SizeUnitMeasureCode,ProductName,StandardCost,FinishedGoodsFlag,Color,SafetyStockLevel,ReorderPoint,ListPrice,Size,SizeRange,Weight,DaysToManufacture,ProductLine,DealerPrice,Class,Style,ModelName,ProductDescription,StartDate,EndDate,Status
398,HB-M243,4,NULL,NULL,LL Mountain Handlebars,19.7758,1,NA,500,375,44.54,NULL,NA,NULL,1,"M ",26.724,"L ",NULL,LL Mountain Handlebars,All-purpose bar for on or off-road.,2013-07-01 00:00:00.000,NULL,Current
399,HB-M763,4,NULL,NULL,ML Mountain Handlebars,24.9932,1,NA,500,375,56.2909,NULL,NA,NULL,1,"M ",33.7745,"M ",NULL,ML Mountain Handlebars,Tough aluminum alloy bars for downhill.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
400,HB-M763,4,NULL,NULL,ML Mountain Handlebars,27.4925,1,NA,500,375,61.92,NULL,NA,NULL,1,"M ",37.152,"M ",NULL,ML Mountain Handlebars,Tough aluminum alloy bars for downhill.,2013-07-01 00:00:00.000,NULL,Current
401,HB-M918,4,NULL,NULL,HL Mountain Handlebars,48.5453,1,NA,500,375,109.3364,NULL,NA,NULL,1,"M ",65.6018,"H ",NULL,HL Mountain Handlebars,Flat bar strong enough for the pro circuit.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
402,HB-M918,4,NULL,NULL,HL Mountain Handlebars,53.3999,1,NA,500,375,120.27,NULL,NA,NULL,1,"M ",72.162,"H ",NULL,HL Mountain Handlebars,Flat bar strong enough for the pro circuit.,2013-07-01 00:00:00.000,NULL,Current
403,HB-R504,4,NULL,NULL,LL Road Handlebars,17.978,1,NA,500,375,40.4909,NULL,NA,NULL,1,"R ",24.2945,"L ",NULL,LL Road Handlebars,Unique shape provides easier reach to the levers.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
404,HB-R504,4,NULL,NULL,LL Road Handlebars,19.7758,1,NA,500,375,44.54,NULL,NA,NULL,1,"R ",26.724,"L ",NULL,LL Road Handlebars,Unique shape provides easier reach to the levers.,2013-07-01 00:00:00.000,NULL,Current
405,HB-R720,4,NULL,NULL,ML Road Handlebars,24.9932,1,NA,500,375,56.2909,NULL,NA,NULL,1,"R ",33.7745,"M ",NULL,ML Road Handlebars,Anatomically shaped aluminum tube bar will suit all riders.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
406,HB-R720,4,NULL,NULL,ML Road Handlebars,27.4925,1,NA,500,375,61.92,NULL,NA,NULL,1,"R ",37.152,"M ",NULL,ML Road Handlebars,Anatomically shaped aluminum tube bar will suit all riders.,2013-07-01 00:00:00.000,NULL,Current
407,HB-R956,4,NULL,NULL,HL Road Handlebars,48.5453,1,NA,500,375,109.3364,NULL,NA,NULL,1,"R ",65.6018,"H ",NULL,HL Road Handlebars,Designed for racers; high-end anatomically shaped bar from aluminum alloy.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
408,HB-R956,4,NULL,NULL,HL Road Handlebars,53.3999,1,NA,500,375,120.27,NULL,NA,NULL,1,"R ",72.162,"H ",NULL,HL Road Handlebars,Designed for racers; high-end anatomically shaped bar from aluminum alloy.,2013-07-01 00:00:00.000,NULL,Current
409,FR-M63B-38,12,"LB ","CM ","ML Mountain Frame - Black, 38",185.8193,1,Black,500,375,348.76,38,38-40 CM,2.73,2,"M ",209.256,"M ","U ",ML Mountain Frame-W,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Men's version.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
410,FW-M423,17,NULL,NULL,LL Mountain Front Wheel,26.9708,1,Black,500,375,60.745,NULL,NA,NULL,1,"M ",36.447,"L ",NULL,LL Mountain Front Wheel,Replacement mountain wheel for entry-level rider.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
411,FW-M762,17,NULL,NULL,ML Mountain Front Wheel,92.8071,1,Black,500,375,209.025,NULL,NA,NULL,1,"M ",125.415,"M ",NULL,ML Mountain Front Wheel,Replacement mountain wheel for the casual to serious rider.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
412,FW-M928,17,NULL,NULL,HL Mountain Front Wheel,133.2955,1,Black,500,375,300.215,NULL,NA,NULL,1,"M ",180.129,"H ",NULL,HL Mountain Front Wheel,High-performance mountain replacement wheel.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
413,FW-R623,17,"G  ",NULL,LL Road Front Wheel,37.9909,1,Black,500,375,85.565,NULL,NA,900,1,"R ",51.339,"L ",NULL,LL Road Front Wheel,Replacement road front wheel for entry-level cyclist.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
414,FW-R762,17,"G  ",NULL,ML Road Front Wheel,110.2829,1,Black,500,375,248.385,NULL,NA,850,1,"R ",149.031,"M ",NULL,ML Road Front Wheel,Sturdy alloy features a quick-release hub.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
415,FW-R820,17,"G  ",NULL,HL Road Front Wheel,146.5466,1,Black,500,375,330.06,NULL,NA,650,1,"R ",198.036,"H ",NULL,HL Road Front Wheel,Strong wheel with double-walled rim.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
416,FW-T905,17,NULL,NULL,Touring Front Wheel,96.7964,1,Black,500,375,218.01,NULL,NA,NULL,1,"T ",130.806,NULL,NULL,Touring Front Wheel,Aerodynamic rims for smooth riding.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
417,FR-R72Y-38,14,"LB ","CM ","ML Road Frame-W - Yellow, 38",300.1188,1,Yellow,500,375,540.7545,38,38-40 CM,2.18,2,"R ",324.4527,"M ","W ",ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
418,FR-R72Y-38,14,"LB ","CM ","ML Road Frame-W - Yellow, 38",360.9428,1,Yellow,500,375,594.83,38,38-40 CM,2.18,2,"R ",356.898,"M ","W ",ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",2013-07-01 00:00:00.000,NULL,Current
419,RW-M423,17,NULL,NULL,LL Mountain Rear Wheel,38.9588,1,Black,500,375,87.745,NULL,NA,NULL,1,"M ",52.647,"L ",NULL,LL Mountain Rear Wheel,Replacement mountain wheel for entry-level rider.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
420,RW-M762,17,NULL,NULL,ML Mountain Rear Wheel,104.7951,1,Black,500,375,236.025,NULL,NA,NULL,1,"M ",141.615,"M ",NULL,ML Mountain Rear Wheel,Replacement mountain wheel for the casual to serious rider.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
421,RW-M928,17,NULL,NULL,HL Mountain Rear Wheel,145.2835,1,Black,500,375,327.215,NULL,NA,NULL,1,"M ",196.329,"H ",NULL,HL Mountain Rear Wheel,High-performance mountain replacement wheel.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
422,RW-R623,17,"G  ",NULL,LL Road Rear Wheel,49.9789,1,Black,500,375,112.565,NULL,NA,1050,1,"R ",67.539,"L ",NULL,LL Road Rear Wheel,Replacement road rear wheel for entry-level cyclist.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
423,RW-R762,17,"G  ",NULL,ML Road Rear Wheel,122.2709,1,Black,500,375,275.385,NULL,NA,1000,1,"R ",165.231,"M ",NULL,ML Road Rear Wheel,Aluminum alloy rim with stainless steel spokes; built for speed.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
424,RW-R820,17,"G  ",NULL,HL Road Rear Wheel,158.5346,1,Black,500,375,357.06,NULL,NA,890,1,"R ",214.236,"H ",NULL,HL Road Rear Wheel,Strong rear wheel with double-walled rim.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
425,RW-T905,17,NULL,NULL,Touring Rear Wheel,108.7844,1,Black,500,375,245.01,NULL,NA,NULL,1,"T ",147.006,NULL,NULL,Touring Rear Wheel,Excellent aerodynamic rims guarantee a smooth ride.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
426,FR-M63B-40,12,"LB ","CM ","ML Mountain Frame - Black, 40",185.8193,1,Black,500,375,348.76,40,38-40 CM,2.77,1,"M ",209.256,"M ","U ",ML Mountain Frame,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Women's version.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
427,FR-M63B-44,12,"LB ","CM ","ML Mountain Frame - Black, 44",185.8193,1,Black,500,375,348.76,44,42-46 CM,2.81,1,"M ",209.256,"M ","U ",ML Mountain Frame,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Women's version.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
428,FR-M63B-48,12,"LB ","CM ","ML Mountain Frame - Black, 48",185.8193,1,Black,500,375,348.76,48,48-52 CM,2.85,1,"M ",209.256,"M ","U ",ML Mountain Frame,The ML frame is a heat-treated aluminum frame made with the same detail and quality as our HL frame. It offers superior performance. Women's version.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
429,FR-R72Y-40,14,"LB ","CM ","ML Road Frame-W - Yellow, 40",300.1188,1,Yellow,500,375,540.7545,40,38-40 CM,2.22,1,"R ",324.4527,"M ","W ",ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
430,FR-R72Y-40,14,"LB ","CM ","ML Road Frame-W - Yellow, 40",360.9428,1,Yellow,500,375,594.83,40,38-40 CM,2.22,1,"R ",356.898,"M ","W ",ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",2013-07-01 00:00:00.000,NULL,Current
431,FR-R72Y-42,14,"LB ","CM ","ML Road Frame-W - Yellow, 42",300.1188,1,Yellow,500,375,540.7545,42,42-46 CM,2.26,1,"R ",324.4527,"M ","W ",ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
432,FR-R72Y-42,14,"LB ","CM ","ML Road Frame-W - Yellow, 42",360.9428,1,Yellow,500,375,594.83,42,42-46 CM,2.26,1,"R ",356.898,"M ","W ",ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",2013-07-01 00:00:00.000,NULL,Current
433,FR-R72Y-44,14,"LB ","CM ","ML Road Frame-W - Yellow, 44",300.1188,1,Yellow,500,375,540.7545,44,42-46 CM,2.3,1,"R ",324.4527,"M ","W ",ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
434,FR-R72Y-44,14,"LB ","CM ","ML Road Frame-W - Yellow, 44",360.9428,1,Yellow,500,375,594.83,44,42-46 CM,2.3,1,"R ",356.898,"M ","W ",ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",2013-07-01 00:00:00.000,NULL,Current
435,FR-R72Y-48,14,"LB ","CM ","ML Road Frame-W - Yellow, 48",300.1188,1,Yellow,500,375,540.7545,48,48-52 CM,2.34,1,"R ",324.4527,"M ","W ",ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
436,FR-R72Y-48,14,"LB ","CM ","ML Road Frame-W - Yellow, 48",360.9428,1,Yellow,500,375,594.83,48,48-52 CM,2.34,1,"R ",356.898,"M ","W ",ML Road Frame-W,"Made from the same aluminum alloy as our top-of-the line HL frame, the ML features a lightweight down-tube milled to the perfect diameter for optimal strength. Women's version.",2013-07-01 00:00:00.000,NULL,Current
437,FR-R92B-62,14,"LB ","CM ","HL Road Frame - Black, 62",722.2568,1,Black,500,375,1301.3636,62,60-62 CM,2.3,1,"R ",780.8182,"H ","U ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
438,FR-R92B-62,14,"LB ","CM ","HL Road Frame - Black, 62",868.6342,1,Black,500,375,1431.50,62,60-62 CM,2.3,1,"R ",858.90,"H ","U ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,2013-07-01 00:00:00.000,NULL,Current
439,FR-R92B-44,14,"LB ","CM ","HL Road Frame - Black, 44",722.2568,1,Black,500,375,1301.3636,44,42-46 CM,2.12,1,"R ",780.8182,"H ","U ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
440,FR-R92B-44,14,"LB ","CM ","HL Road Frame - Black, 44",868.6342,1,Black,500,375,1431.50,44,42-46 CM,2.12,1,"R ",858.90,"H ","U ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,2013-07-01 00:00:00.000,NULL,Current
441,FR-R92B-48,14,"LB ","CM ","HL Road Frame - Black, 48",722.2568,1,Black,500,375,1301.3636,48,48-52 CM,2.16,1,"R ",780.8182,"H ","U ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
442,FR-R92B-48,14,"LB ","CM ","HL Road Frame - Black, 48",868.6342,1,Black,500,375,1431.50,48,48-52 CM,2.16,1,"R ",858.90,"H ","U ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,2013-07-01 00:00:00.000,NULL,Current
443,FR-R92B-52,14,"LB ","CM ","HL Road Frame - Black, 52",722.2568,1,Black,500,375,1301.3636,52,48-52 CM,2.2,1,"R ",780.8182,"H ","U ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
444,FR-R92B-52,14,"LB ","CM ","HL Road Frame - Black, 52",868.6342,1,Black,500,375,1431.50,52,48-52 CM,2.2,1,"R ",858.90,"H ","U ",HL Road Frame,Our lightest and best quality aluminum frame made from the newest alloy; it is welded and heat-treated for strength. Our innovative design results in maximum comfort and performance.,2013-07-01 00:00:00.000,NULL,Current
445,SH-M897-S,22,NULL,NULL,"Men's Sports Shorts, S",24.7459,1,Black,4,3,59.99,S,S,NULL,0,"S ",35.994,NULL,"M ",Men's Sports Shorts,Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
446,PA-T100,35,NULL,NULL,"Touring-Panniers, Large",51.5625,1,Grey,4,3,125.00,NULL,NA,NULL,0,"T ",75.00,NULL,NULL,Touring-Panniers,"Durable, water-proof nylon construction with easy access. Large enough for weekend trips.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
447,LO-C100,34,NULL,NULL,Cable Lock,10.3125,1,NA,4,3,25.00,NULL,NA,NULL,0,"S ",15.00,NULL,NULL,Cable Lock,"Wraps to fit front and rear tires, carrier and 2 keys included.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
448,PU-0452,36,NULL,NULL,Minipump,8.2459,1,NA,4,3,19.99,NULL,NA,NULL,0,"S ",11.994,NULL,NULL,Minipump,Designed for convenience. Fits in your pocket. Aluminum barrel. 160psi rated.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
449,PU-M044,36,NULL,NULL,Mountain Pump,10.3084,1,NA,4,3,24.99,NULL,NA,NULL,0,"M ",14.994,NULL,NULL,Mountain Pump,Simple and light-weight. Emergency patches stored in handle.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
450,LT-T990,33,NULL,NULL,Taillights - Battery-Powered,5.7709,1,NA,4,3,13.99,NULL,NA,NULL,0,"R ",8.394,NULL,NULL,Taillight,Affordable light for safe night riding - uses 3 AAA batteries,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
451,LT-H902,33,NULL,NULL,Headlights - Dual-Beam,14.4334,1,NA,4,3,34.99,NULL,NA,NULL,0,"R ",20.994,NULL,NULL,Headlights - Dual-Beam,Rechargeable dual-beam headlight.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
452,LT-H903,33,NULL,NULL,Headlights - Weatherproof,18.5584,1,NA,4,3,44.99,NULL,NA,NULL,0,"R ",26.994,NULL,NULL,Headlights - Weatherproof,Rugged weatherproof headlight.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
453,SH-M897-M,22,NULL,NULL,"Men's Sports Shorts, M",24.7459,1,Black,4,3,59.99,M,M,NULL,0,"S ",35.994,NULL,"M ",Men's Sports Shorts,Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
454,SH-M897-L,22,NULL,NULL,"Men's Sports Shorts, L",24.7459,1,Black,4,3,59.99,L,L,NULL,0,"S ",35.994,NULL,"M ",Men's Sports Shorts,Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
455,SH-M897-X,22,NULL,NULL,"Men's Sports Shorts, XL",24.7459,1,Black,4,3,59.99,XL,XL,NULL,0,"S ",35.994,NULL,"M ",Men's Sports Shorts,Men's 8-panel racing shorts - lycra with an elastic waistband and leg grippers.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
456,TG-W091-S,24,NULL,NULL,"Women's Tights, S",30.9334,1,Black,4,3,74.99,S,S,NULL,0,"S ",44.994,NULL,"W ",Women's Tights,Warm spandex tights for winter riding; seamless chamois construction eliminates pressure points.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
457,TG-W091-M,24,NULL,NULL,"Women's Tights, M",30.9334,1,Black,4,3,74.99,M,M,NULL,0,"S ",44.994,NULL,"W ",Women's Tights,Warm spandex tights for winter riding; seamless chamois construction eliminates pressure points.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
458,TG-W091-L,24,NULL,NULL,"Women's Tights, L",30.9334,1,Black,4,3,74.99,L,L,NULL,0,"S ",44.994,NULL,"W ",Women's Tights,Warm spandex tights for winter riding; seamless chamois construction eliminates pressure points.,2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
459,SB-M891-S,18,NULL,NULL,"Men's Bib-Shorts, S",37.1209,1,Multi,4,3,89.99,S,S,NULL,0,"S ",53.994,NULL,"M ",Men's Bib-Shorts,"Designed for the AWC team with stay-put straps, moisture-control, chamois padding, and leg grippers.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
460,SB-M891-M,18,NULL,NULL,"Men's Bib-Shorts, M",37.1209,1,Multi,4,3,89.99,M,M,NULL,0,"S ",53.994,NULL,"M ",Men's Bib-Shorts,"Designed for the AWC team with stay-put straps, moisture-control, chamois padding, and leg grippers.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
461,SB-M891-L,18,NULL,NULL,"Men's Bib-Shorts, L",37.1209,1,Multi,4,3,89.99,L,L,NULL,0,"S ",53.994,NULL,"M ",Men's Bib-Shorts,"Designed for the AWC team with stay-put straps, moisture-control, chamois padding, and leg grippers.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
462,GL-H102-S,20,NULL,NULL,"Half-Finger Gloves, S",9.7136,1,Black,4,3,23.5481,S,S,NULL,0,"S ",14.1289,NULL,"U ",Half-Finger Gloves,"Full padding, improved finger flex, durable palm, adjustable closure.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
463,GL-H102-S,20,NULL,NULL,"Half-Finger Gloves, S",9.1593,1,Black,4,3,24.49,S,S,NULL,0,"S ",14.694,NULL,"U ",Half-Finger Gloves,"Full padding, improved finger flex, durable palm, adjustable closure.",2013-07-01 00:00:00.000,NULL,Current
464,GL-H102-M,20,NULL,NULL,"Half-Finger Gloves, M",9.7136,1,Black,4,3,23.5481,M,M,NULL,0,"S ",14.1289,NULL,"U ",Half-Finger Gloves,"Full padding, improved finger flex, durable palm, adjustable closure.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
465,GL-H102-M,20,NULL,NULL,"Half-Finger Gloves, M",9.1593,1,Black,4,3,24.49,M,M,NULL,0,"S ",14.694,NULL,"U ",Half-Finger Gloves,"Full padding, improved finger flex, durable palm, adjustable closure.",2013-07-01 00:00:00.000,NULL,Current
466,GL-H102-L,20,NULL,NULL,"Half-Finger Gloves, L",9.7136,1,Black,4,3,23.5481,L,L,NULL,0,"S ",14.1289,NULL,"U ",Half-Finger Gloves,"Full padding, improved finger flex, durable palm, adjustable closure.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
467,GL-H102-L,20,NULL,NULL,"Half-Finger Gloves, L",9.1593,1,Black,4,3,24.49,L,L,NULL,0,"S ",14.694,NULL,"U ",Half-Finger Gloves,"Full padding, improved finger flex, durable palm, adjustable closure.",2013-07-01 00:00:00.000,NULL,Current
468,GL-F110-S,20,NULL,NULL,"Full-Finger Gloves, S",15.6709,1,Black,4,3,37.99,S,S,NULL,0,"M ",22.794,NULL,"U ",Full-Finger Gloves,"Synthetic palm, flexible knuckles, breathable mesh upper. Worn by the AWC team riders.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
469,GL-F110-M,20,NULL,NULL,"Full-Finger Gloves, M",15.6709,1,Black,4,3,37.99,M,M,NULL,0,"M ",22.794,NULL,"U ",Full-Finger Gloves,"Synthetic palm, flexible knuckles, breathable mesh upper. Worn by the AWC team riders.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
470,GL-F110-L,20,NULL,NULL,"Full-Finger Gloves, L",15.6709,1,Black,4,3,37.99,L,L,NULL,0,"M ",22.794,NULL,"U ",Full-Finger Gloves,"Synthetic palm, flexible knuckles, breathable mesh upper. Worn by the AWC team riders.",2012-07-01 00:00:00.000,2008-12-27 00:00:00.000,NULL
471,VE-C304-S,25,NULL,NULL,"Classic Vest, S",23.749,1,Blue,4,3,63.50,S,S,NULL,0,"S ",38.10,NULL,"U ",Classic Vest,"Light-weight, wind-resistant, packs to fit into a pocket.",2013-07-01 00:00:00.000,NULL,Current
472,VE-C304-M,25,NULL,NULL,"Classic Vest, M",23.749,1,Blue,4,3,63.50,M,M,NULL,0,"S ",38.10,NULL,"U ",Classic Vest,"Light-weight, wind-resistant, packs to fit into a pocket.",2013-07-01 00:00:00.000,NULL,Current
473,VE-C304-L,25,NULL,NULL,"Classic Vest, L",23.749,1,Blue,4,3,63.50,L,L,NULL,0,"S ",38.10,NULL,"U ",Classic Vest,"Light-weight, wind-resistant, packs to fit into a pocket.",2013-07-01 00:00:00.000,NULL,Current
474,SH-W890-S,22,NULL,NULL,"Women's Mountain Shorts, S",26.1763,1,Black,4,3,69.99,S,S,NULL,0,"M ",41.994,NULL,"W ",Women's Mountain Shorts,"Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort.",2013-07-01 00:00:00.000,NULL,Current
475,SH-W890-M,22,NULL,NULL,"Women's Mountain Shorts, M",26.1763,1,Black,4,3,69.99,M,M,NULL,0,"M ",41.994,NULL,"W ",Women's Mountain Shorts,"Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort.",2013-07-01 00:00:00.000,NULL,Current
476,SH-W890-L,22,NULL,NULL,"Women's Mountain Shorts, L",26.1763,1,Black,4,3,69.99,L,L,NULL,0,"M ",41.994,NULL,"W ",Women's Mountain Shorts,"Heavy duty, abrasion-resistant shorts feature seamless, lycra inner shorts with anti-bacterial chamois for comfort.",2013-07-01 00:00:00.000,NULL,Current
477,WB-H098,28,NULL,NULL,Water Bottle - 30 oz.,1.8663,1,NA,4,3,4.99,NULL,NA,NULL,0,"S ",2.994,NULL,NULL,Water Bottle,AWC logo water bottle - holds 30 oz; leak-proof.,2013-07-01 00:00:00.000,NULL,Current
478,BC-M005,28,NULL,NULL,Mountain Bottle Cage,3.7363,1,NA,4,3,9.99,NULL,NA,NULL,0,"M ",5.994,NULL,NULL,Mountain Bottle Cage,Tough aluminum cage holds bottle securly on tough terrain.,2013-07-01 00:00:00.000,NULL,Current
479,BC-R205,28,NULL,NULL,Road Bottle Cage,3.3623,1,NA,4,3,8.99,NULL,NA,NULL,0,"R ",5.394,NULL,NULL,Road Bottle Cage,Aluminum cage is lighter than our mountain version; perfect for long distance trips.,2013-07-01 00:00:00.000,NULL,Current
480,PK-7098,37,NULL,NULL,Patch Kit/8 Patches,0.8565,1,NA,4,3,2.29,NULL,NA,NULL,0,"S ",1.374,NULL,NULL,Patch kit,"Includes 8 different size patches, glue and sandpaper.",2013-07-01 00:00:00.000,NULL,Current
481,SO-R809-M,23,NULL,NULL,"Racing Socks, M",3.3623,1,White,4,3,8.99,M,M,NULL,0,"R ",5.394,NULL,"U ",Racing Socks,"Thin, lightweight and durable with cuffs that stay up.",2013-07-01 00:00:00.000,NULL,Current
482,SO-R809-L,23,NULL,NULL,"Racing Socks, L",3.3623,1,White,4,3,8.99,L,L,NULL,0,"R ",5.394,NULL,"U ",Racing Socks,"Thin, lightweight and durable with cuffs that stay up.",2013-07-01 00:00:00.000,NULL,Current
483,RA-H123,26,NULL,NULL,Hitch Rack - 4-Bike,44.88,1,NA,4,3,120.00,NULL,NA,NULL,0,"S ",72.00,NULL,NULL,Hitch Rack - 4-Bike,"Carries 4 bikes securely; steel construction, fits 2"" receiver hitch.",2013-07-01 00:00:00.000,NULL,Current
484,CL-9009,29,NULL,NULL,Bike Wash - Dissolver,2.9733,1,NA,4,3,7.95,NULL,NA,NULL,0,"S ",4.77,NULL,NULL,Bike Wash,"Washes off the toughest road grime; dissolves grease, environmentally safe. 1-liter bottle.",2013-07-01 00:00:00.000,NULL,Current
485,FE-6654,30,NULL,NULL,Fender Set - Mountain,8.2205,1,NA,4,3,21.98,NULL,NA,NULL,0,"M ",13.188,NULL,NULL,Fender Set - Mountain,Clip-on fenders fit most mountain bikes.,2013-07-01 00:00:00.000,NULL,Current
486,ST-1401,27,NULL,NULL,All-Purpose Bike Stand,59.466,1,NA,4,3,159.00,NULL,NA,NULL,0,"M ",95.40,NULL,NULL,All-Purpose Bike Stand,Perfect all-purpose bike stand for working on your bike at home. Quick-adjusting clamps and steel construction.,2013-07-01 00:00:00.000,NULL,Current
487,HY-1023-70,32,NULL,NULL,Hydration Pack - 70 oz.,20.5663,1,Silver,4,3,54.99,70,70,NULL,0,"S ",32.994,NULL,NULL,Hydration Pack,"Versatile 70 oz hydration pack offers extra storage, easy-fill access, and a waist belt.",2013-07-01 00:00:00.000,NULL,Current
