State_FIPS_Code,County_FIPS_Code,CHSI_County_Name,CHSI_State_Name,CHSI_State_Abbr,Strata_ID_Number,No_HS_Diploma,Unemployed,Sev_Work_Disabled,Major_Depression,Recent_Drug_Use,Ecol_Rpt,Ecol_Rpt_Ind,Ecol_Exp,Salm_Rpt,Salm_Rpt_Ind,Salm_Exp,Shig_Rpt,Shig_Rpt_Ind,Shig_Exp,Toxic_Chem,Carbon_Monoxide_Ind,Nitrogen_Dioxide_Ind,Sulfur_Dioxide_Ind,Ozone_Ind,Particulate_Matter_Ind,Lead_Ind,EH_Time_Span
06,001,Alameda,California,CA,1,168990,38900,26209,74851,95364,50,3,44,0,3,395,0,3,220,1264565,1,1,1,2,1,1,2001-2003
06,003,Alpine,California,CA,83,97,44,159,66,82,0,3,0,0,3,1,0,3,1,-2222,1,1,1,1,1,1,1994-2003
06,005,Amador,California,CA,26,4523,905,2133,2180,2678,1,3,4,0,3,20,0,3,4,177676,1,1,1,2,1,1,1999-2003
06,007,Butte,California,CA,6,23834,6489,12091,11379,15957,7,4,6,0,3,100,0,3,63,3078,1,1,1,2,1,1,2001-2003
06,009,Calaveras,California,CA,30,4833,1206,2430,2600,3228,13,4,4,0,3,25,0,3,4,-2222,1,1,1,2,1,1,1999-2003
06,011,Colusa,California,CA,42,4549,1249,830,1034,1445,1,4,2,0,3,30,0,3,15,164422,1,1,1,1,1,1,1994-2003
06,013,Contra Costa,California,CA,2,87405,24606,19668,52118,67356,36,3,30,0,3,385,0,3,119,5389010,1,1,1,2,1,1,2001-2003
06,015,Del Norte,California,CA,51,5516,802,1486,1546,2020,1,4,0,0,3,28,0,3,15,45,1,1,1,1,1,1,1999-2003
06,017,El Dorado,California,CA,12,13080,4194,4741,9422,12175,5,3,10,0,3,65,0,3,20,0,1,1,1,2,1,1,2001-2003
06,019,Fresno,California,CA,3,164823,36776,24459,41867,59931,36,3,25,0,3,350,0,3,350,340202,1,1,1,2,1,1,2001-2003
06,021,Glenn,California,CA,33,5297,985,1317,1370,1901,1,4,1,0,3,23,0,3,9,61711,1,1,1,1,1,1,1999-2003
06,023,Humboldt,California,CA,6,12731,3658,7815,6911,9299,10,4,4,0,3,61,0,3,38,1913790,1,1,1,1,1,1,2001-2003
06,025,Imperial,California,CA,7,36849,9740,7760,7492,10772,5,4,9,0,3,83,0,3,79,391051,1,1,1,2,2,1,2001-2003
06,027,Inyo,California,CA,81,2247,453,1387,983,1228,5,4,5,0,3,22,0,3,2,19136,1,1,1,2,2,1,1994-2003
06,029,Kern,California,CA,3,139010,27239,23329,36250,51564,2,3,21,0,3,291,0,3,291,1686105,1,1,1,2,2,1,2001-2003
06,031,Kings,California,CA,7,26729,5121,6664,7092,9980,0,3,8,0,3,77,0,3,73,11109180,1,1,1,2,2,1,2001-2003
06,033,Lake,California,CA,24,10150,1984,4571,3484,4448,0,3,3,0,3,42,0,3,21,-2222,1,1,1,1,1,1,1999-2003
06,035,Lassen,California,CA,32,4828,993,1841,1930,2571,2,3,2,0,3,24,0,3,7,-2222,1,1,1,1,1,1,1999-2003
06,037,Los Angeles,California,CA,1,1872316,256472,370924,495905,665392,97,3,293,0,3,2635,0,3,1464,11715163,1,1,1,2,1,1,2001-2003
06,039,Madera,California,CA,7,30140,4795,4112,7076,9746,7,4,8,0,3,74,0,3,70,525740,1,1,1,2,1,1,2001-2003
06,041,Marin,California,CA,11,15885,5049,5868,13576,15907,11,3,15,0,3,89,0,3,30,-2222,1,1,1,1,1,1,2001-2003
06,043,Mariposa,California,CA,58,1904,546,902,1011,1284,1,3,5,0,3,19,0,3,5,539,1,1,1,2,1,1,1994-2003
06,045,Mendocino,California,CA,23,11333,2542,4636,4642,6000,7,4,4,0,3,74,0,3,35,4977,1,1,1,1,1,1,1999-2003
06,047,Merced,California,CA,7,49138,9839,7595,11240,16421,8,4,13,0,3,128,0,3,121,222284,1,1,1,2,1,1,2001-2003
06,049,Modoc,California,CA,85,1508,319,671,517,659,0,3,1,0,3,8,0,3,5,-2222,1,1,1,1,1,1,1994-2003
06,051,Mono,California,CA,78,1049,422,608,674,854,1,4,4,0,3,14,0,3,5,-2222,1,1,1,1,2,1,1994-2003
06,053,Monterey,California,CA,5,78926,15353,12029,20267,27891,3,3,12,0,3,210,0,3,160,9454,1,1,1,1,1,1,2001-2003
06,055,Napa,California,CA,13,17566,3046,3171,7004,8942,4,3,4,0,3,58,0,3,12,0,1,1,1,1,1,1,2001-2003
06,057,Nevada,California,CA,18,6804,2281,5550,5447,6799,10,3,9,0,3,75,0,3,14,0,1,1,1,2,1,1,1999-2003
06,059,Orange,California,CA,1,392129,60432,89065,150645,197331,53,3,88,0,3,790,0,3,439,1374444,1,1,1,2,1,1,2001-2003
06,061,Placer,California,CA,12,20463,6440,7655,16837,21528,12,3,17,0,3,109,0,3,33,99068,1,1,1,2,1,1,2001-2003
06,063,Plumas,California,CA,40,1855,847,2598,1195,1481,1,3,4,0,3,23,0,3,6,152,1,1,1,1,1,1,1994-2003
06,065,Riverside,California,CA,1,297794,42936,83445,96145,132670,11,3,51,0,3,459,0,3,255,235290,1,1,1,2,2,1,2001-2003
06,067,Sacramento,California,CA,1,144113,32403,37606,68447,91279,29,3,39,0,3,351,0,3,195,437060,1,1,1,2,1,1,2001-2003
06,069,San Benito,California,CA,29,8339,1989,2318,2683,3726,8,4,5,0,3,38,0,3,14,2714,1,1,1,1,1,1,1999-2003
06,071,San Bernardino,California,CA,1,295593,43325,57473,93938,134224,34,3,54,0,3,489,0,3,272,3392873,1,1,1,2,2,1,2001-2003
06,073,San Diego,California,CA,1,321491,64744,94832,149211,200974,84,3,87,0,3,781,0,3,434,2351781,1,1,1,2,2,1,2001-2003
06,075,San Francisco,California,CA,3,108473,21518,26509,43296,48861,44,4,23,0,3,320,0,3,320,62356,1,1,1,1,1,1,2001-2003
06,077,San Joaquin,California,CA,3,114335,21851,15449,32249,45098,38,4,18,0,3,257,0,3,257,409634,1,1,1,2,1,1,2001-2003
06,079,San Luis Obispo,California,CA,16,24056,5394,6293,13891,18985,6,3,8,0,3,113,0,3,23,210152,1,1,1,2,1,1,2001-2003
06,081,San Mateo,California,CA,2,71026,15693,19311,36884,44971,35,4,21,0,3,274,0,3,84,377164,1,1,1,1,1,1,2001-2003
06,083,Santa Barbara,California,CA,4,51492,9282,9515,20550,28582,15,3,12,0,3,169,0,3,72,30836,1,1,1,1,1,1,2001-2003
06,085,Santa Clara,California,CA,1,187410,44962,42253,87537,110317,54,3,50,0,3,454,0,3,252,718172,1,1,1,2,1,1,2001-2003
06,087,Santa Cruz,California,CA,14,27158,9160,7145,13112,17527,10,3,8,0,3,99,0,3,30,507,1,1,1,1,1,1,2001-2003
06,089,Shasta,California,CA,6,20123,5802,6431,9497,12375,3,4,5,0,3,82,0,3,51,89428,1,1,1,1,1,1,2001-2003
06,091,Sierra,California,CA,79,359,134,418,189,239,0,3,1,0,3,5,0,3,1,-2222,1,1,1,1,1,1,1994-2003
06,093,Siskiyou,California,CA,34,5076,1670,2413,2459,3122,2,3,2,0,3,29,0,3,13,152192,1,1,1,1,1,1,1999-2003
06,095,Solano,California,CA,10,41902,11422,9763,20576,27611,3,3,12,0,3,147,0,3,73,978872,1,1,1,1,1,1,2001-2003
06,097,Sonoma,California,CA,9,46951,11339,10826,24512,31741,29,4,28,0,3,182,0,3,98,31664,1,1,1,1,1,1,2001-2003
06,099,Stanislaus,California,CA,5,89586,18977,15745,24519,34231,27,4,14,0,3,244,0,3,187,180951,1,1,1,2,1,1,2001-2003
06,101,Sutter,California,CA,23,15060,3840,2416,4467,6026,3,3,4,0,3,69,0,3,32,-2222,1,1,1,2,1,1,1999-2003
06,103,Tehama,California,CA,24,9655,1698,3947,3165,4207,0,3,3,0,3,40,0,3,20,580,1,1,1,2,1,1,1999-2003
06,105,Trinity,California,CA,85,1856,524,1081,758,941,0,3,1,0,3,11,0,3,7,-2222,1,1,1,1,1,1,1994-2003
06,107,Tulare,California,CA,5,88664,17366,12256,19106,27671,13,4,11,0,3,195,0,3,149,239754,1,1,1,2,1,1,2001-2003
06,109,Tuolumne,California,CA,21,6748,1604,3097,3364,4181,6,4,6,0,3,36,0,3,8,-2222,1,1,1,1,1,1,1999-2003
06,111,Ventura,California,CA,2,100009,19949,12387,39811,53105,17,3,23,0,3,304,0,3,94,56194,1,1,1,2,1,1,2001-2003
06,113,Yolo,California,CA,6,21394,5086,4425,9449,14301,7,4,5,0,3,86,0,3,54,128363,1,1,1,2,1,1,2001-2003
06,115,Yuba,California,CA,8,11111,2316,2961,3231,4564,1,3,0,0,3,62,0,3,31,5005,1,1,1,1,1,1,1999-2003
08,001,Adams,Colorado,CO,4,52084,11762,7610,26830,30335,10,3,11,166,4,156,74,4,67,1823258,1,1,1,1,1,1,2001-2003
08,003,Alamosa,Colorado,CO,67,1504,458,314,1036,1352,4,4,0,23,4,24,14,4,9,-2222,1,1,1,1,1,1,1994-2003
08,005,Arapahoe,Colorado,CO,10,31860,15031,10333,36874,39898,28,4,15,180,4,183,102,4,92,832,1,1,1,2,1,1,2001-2003
08,007,Archuleta,Colorado,CO,80,1050,289,309,883,920,2,4,2,6,3,9,1,3,3,-2222,1,1,1,1,1,1,1994-2003
08,009,Baca,Colorado,CO,84,621,90,172,304,303,0,3,1,2,3,5,1,4,1,-2222,1,1,1,1,1,1,1994-2003
08,011,Bent,Colorado,CO,88,847,160,123,408,448,0,3,1,11,4,8,2,3,5,-2222,1,1,1,1,1,1,1994-2003
08,013,Boulder,Colorado,CO,9,13068,7483,4362,20348,23308,20,4,17,97,3,108,46,4,58,386491,1,1,1,2,1,1,2001-2003
08,014,Broomfield,Colorado,CO,27,-2222,1130,-2222,2986,3277,-2222,-2,-2222,-2222,-2,-2222,-2222,-2,-2222,8117,1,1,1,1,1,1,1999-2003
08,015,Chaffee,Colorado,CO,59,1425,430,470,1315,1318,0,3,3,23,4,17,4,4,5,-2222,1,1,1,1,1,1,1994-2003
08,017,Cheyenne,Colorado,CO,79,201,46,41,139,154,0,3,0,7,4,3,0,3,0,-2222,1,1,1,1,1,1,1994-2003
08,019,Clear Creek,Colorado,CO,37,438,288,243,686,662,2,4,1,14,4,13,2,3,3,2181279,1,1,1,1,1,1,1994-2003
08,021,Conejos,Colorado,CO,88,1413,297,281,574,690,1,4,1,19,4,11,5,4,7,-2222,1,1,1,1,1,1,1994-2003
08,023,Costilla,Colorado,CO,88,754,140,120,252,260,0,3,0,3,3,5,3,4,3,18418,1,1,1,1,1,1,1994-2003
08,025,Crowley,Colorado,CO,87,862,130,231,420,449,1,4,1,10,4,7,3,4,2,-2222,1,1,1,1,1,1,1994-2003
08,027,Custer,Colorado,CO,80,275,92,160,295,285,0,3,1,2,3,3,1,4,1,-2222,1,1,1,1,1,1,1994-2003
08,029,Delta,Colorado,CO,49,4127,735,863,2204,2272,3,4,1,19,3,18,7,4,6,1427,1,1,1,1,1,1,1999-2003
08,031,Denver,Colorado,CO,5,79178,18207,14836,39765,40390,33,4,17,206,3,285,260,4,218,503378,1,1,1,1,1,1,2001-2003
08,033,Dolores,Colorado,CO,82,309,66,50,135,134,0,3,1,2,4,2,0,3,1,-2222,1,1,1,1,1,1,1994-2003
08,035,Douglas,Colorado,CO,12,4687,4893,4688,16762,18328,22,4,13,73,3,82,12,3,25,603,1,1,1,2,1,1,2001-2003
08,037,Eagle,Colorado,CO,47,4315,1098,1255,3419,3523,4,4,6,41,4,24,14,4,4,0,1,1,1,1,1,1,1999-2003
08,039,Elbert,Colorado,CO,38,1120,542,468,1604,1761,3,3,5,19,3,22,8,4,16,-2222,1,1,1,1,1,1,1994-2003
08,041,El Paso,Colorado,CO,10,30721,15354,8859,38849,44109,14,3,16,157,3,195,47,3,98,2407506,1,1,1,1,1,1,2001-2003
08,043,Fremont,Colorado,CO,49,6694,1172,1375,3646,3712,5,4,2,39,4,30,1,3,9,235221,1,1,1,1,1,1,1999-2003
08,045,Garfield,Colorado,CO,47,4650,1110,1201,3427,3708,9,4,7,33,4,25,13,4,5,0,1,1,1,1,1,1,1999-2003
08,047,Gilpin,Colorado,CO,37,213,162,129,375,357,0,3,0,8,4,6,0,3,1,-2222,1,1,1,1,1,1,1994-2003
08,049,Grand,Colorado,CO,78,728,350,332,992,984,4,4,3,13,4,13,1,3,5,3204045,1,1,1,1,1,1,1994-2003
08,051,Gunnison,Colorado,CO,80,529,355,330,1076,1344,8,4,3,15,4,13,6,4,4,-2222,1,1,1,1,1,1,1994-2003
08,053,Hinsdale,Colorado,CO,78,41,18,29,59,51,0,3,0,0,3,1,0,3,0,-2222,1,1,1,1,1,1,1994-2003
08,055,Huerfano,Colorado,CO,87,1240,254,198,593,598,0,3,1,7,3,10,1,3,3,-2222,1,1,1,1,1,1,1994-2003
08,057,Jackson,Colorado,CO,80,139,47,53,107,109,0,3,0,0,3,2,0,3,0,0,1,1,1,1,1,1,1994-2003
08,059,Jefferson,Colorado,CO,2,28929,15399,8630,37679,39690,36,4,16,184,3,207,43,3,64,932682,1,1,1,2,1,1,2001-2003
08,061,Kiowa,Colorado,CO,79,134,40,42,104,106,0,3,0,3,4,2,0,3,0,-2222,1,1,1,1,1,1,1994-2003
08,063,Kit Carson,Colorado,CO,82,1163,159,167,546,591,5,4,3,19,4,10,2,4,2,-2222,1,1,1,1,1,1,1994-2003
08,065,Lake,Colorado,CO,38,988,215,158,530,604,2,4,2,7,3,9,4,4,7,-2222,1,1,1,1,1,1,1994-2003
08,067,La Plata,Colorado,CO,28,2670,1108,1141,3524,4108,4,4,4,32,4,27,3,3,4,-2222,1,1,1,1,1,1,1999-2003
08,069,Larimer,Colorado,CO,11,13286,7180,5820,19644,23186,24,4,16,92,3,95,17,3,32,640615,1,1,1,2,1,1,2001-2003
08,071,Las Animas,Colorado,CO,87,2394,402,521,1121,1203,5,4,1,13,3,19,10,4,6,-2222,1,1,1,1,1,1,1994-2003
08,073,Lincoln,Colorado,CO,84,703,138,111,415,438,2,4,2,9,4,7,17,4,1,-2222,1,1,1,1,1,1,1994-2003
08,075,Logan,Colorado,CO,58,2367,428,489,1471,1649,13,4,6,30,4,22,10,4,6,0,1,1,1,1,1,1,1994-2003
08,077,Mesa,Colorado,CO,16,12897,3310,4104,9382,10265,6,4,4,33,3,55,7,3,11,196353,1,1,1,1,1,1,2001-2003
08,079,Mineral,Colorado,CO,79,60,21,20,73,68,0,3,0,1,4,1,0,3,0,-2222,1,1,1,1,1,1,1994-2003
08,081,Moffat,Colorado,CO,80,1753,367,267,926,1021,6,4,3,13,4,13,2,3,4,4783304,1,1,1,1,1,1,1994-2003
08,083,Montezuma,Colorado,CO,42,3065,679,754,1752,1893,4,4,2,46,4,37,21,4,19,-2222,1,1,1,1,1,1,1994-2003
08,085,Montrose,Colorado,CO,31,4804,887,1220,2676,2851,4,3,5,35,4,21,1,3,3,93712,1,1,1,1,1,1,1999-2003
08,087,Morgan,Colorado,CO,34,4891,633,644,1873,2116,7,4,1,29,4,18,8,4,8,3540785,1,1,1,1,1,1,1999-2003
08,089,Otero,Colorado,CO,75,2999,620,669,1351,1509,2,4,2,42,4,35,13,4,12,8015,1,1,1,1,1,1,1994-2003
08,091,Ouray,Colorado,CO,78,203,99,169,322,318,0,3,1,5,4,4,0,3,1,-2222,1,1,1,1,1,1,1994-2003
08,093,Park,Colorado,CO,78,805,427,464,1260,1258,6,4,4,9,3,15,5,4,5,-2222,1,1,1,1,1,1,1994-2003
08,095,Phillips,Colorado,CO,81,548,79,104,318,339,1,3,1,15,4,5,2,4,0,-2222,1,1,1,1,1,1,1994-2003
08,097,Pitkin,Colorado,CO,37,429,465,391,1180,1056,4,4,1,34,4,21,10,4,4,0,1,1,1,1,1,1,1994-2003
08,099,Prowers,Colorado,CO,66,2327,380,423,922,1083,0,3,0,29,4,26,6,3,21,44807,1,1,1,1,1,1,1994-2003
08,101,Pueblo,Colorado,CO,6,18366,4649,4569,10704,11787,7,4,4,67,4,70,14,3,44,950744,1,1,1,1,1,1,2001-2003
08,103,Rio Blanco,Colorado,CO,78,444,145,114,427,489,1,4,2,10,4,7,1,4,2,6,1,1,1,1,1,1,1994-2003
08,105,Rio Grande,Colorado,CO,74,1716,388,386,858,951,2,4,1,21,4,19,10,4,19,0,1,1,1,1,1,1,1994-2003
08,107,Routt,Colorado,CO,37,709,540,509,1602,1649,8,4,2,62,4,26,5,4,6,980440,1,1,1,1,1,1,1994-2003
08,109,Saguache,Colorado,CO,86,1341,227,202,492,556,2,4,1,6,3,7,4,3,18,-2222,1,1,1,1,1,1,1994-2003
08,111,San Juan,Colorado,CO,83,35,38,20,46,42,0,3,0,0,3,1,0,3,1,-2222,1,1,1,1,1,1,1994-2003
08,113,San Miguel,Colorado,CO,78,354,228,207,564,516,0,3,2,5,3,7,2,4,3,-2222,1,1,1,1,1,1,1994-2003
08,115,Sedgwick,Colorado,CO,81,370,52,76,185,181,1,4,1,2,3,3,0,3,0,-2222,1,1,1,1,1,1,1994-2003
08,117,Summit,Colorado,CO,37,1236,655,657,1924,1880,2,4,2,44,4,31,11,4,7,-2222,1,1,1,1,1,1,1994-2003
08,119,Teller,Colorado,CO,38,900,626,538,1602,1673,3,3,6,8,3,23,3,3,18,2950445,1,1,1,1,1,1,1994-2003
08,121,Washington,Colorado,CO,81,576,110,116,336,352,2,4,1,1,3,6,1,4,0,-2222,1,1,1,1,1,1,1994-2003
08,123,Weld,Colorado,CO,13,28159,5574,5254,15646,18793,14,4,6,124,4,92,96,4,18,802100,1,1,1,2,1,1,2001-2003
08,125,Yuma,Colorado,CO,82,1291,199,264,680,741,11,4,4,27,4,13,4,4,3,-2222,1,1,1,1,1,1,1994-2003
09,001,Fairfield,Connecticut,CT,2,94167,20249,17472,61937,56172,27,3,27,392,4,349,80,3,107,618859,1,1,1,2,1,1,2001-2003
09,003,Hartford,Connecticut,CT,2,104391,23897,13885,61574,56940,24,3,26,319,3,338,76,3,104,1216709,1,1,1,2,1,1,2001-2003
09,005,Litchfield,Connecticut,CT,13,18746,4704,3755,13616,12125,10,4,6,55,3,84,7,3,17,474180,1,1,1,2,1,1,2001-2003
09,007,Middlesex,Connecticut,CT,11,12744,3854,4010,11674,10553,11,4,10,36,3,57,7,3,19,101702,1,1,1,2,1,1,2001-2003
09,009,New Haven,Connecticut,CT,2,96328,23141,21587,59388,56189,22,3,25,325,3,326,46,3,100,1298747,1,1,1,2,1,1,2001-2003
09,011,New London,Connecticut,CT,9,25168,6553,8486,18761,17581,14,4,16,106,4,102,15,3,55,811268,1,1,1,2,1,1,2001-2003
09,013,Tolland,Connecticut,CT,11,10162,3374,2492,10524,11261,9,4,9,30,3,51,0,3,17,53392,1,1,1,2,1,1,2001-2003
09,015,Windham,Connecticut,CT,12,15624,3325,1793,8177,8035,3,3,7,44,4,43,3,3,13,262698,1,1,1,1,1,1,2001-2003
10,001,Kent,Delaware,DE,15,19099,2670,3114,8167,9653,2,4,4,51,3,87,31,4,43,111209,1,1,1,2,1,1,2001-2003
10,003,New Castle,Delaware,DE,9,50065,12469,11659,30114,34566,18,3,31,163,3,199,522,4,107,7753266,1,1,1,2,1,1,2001-2003
10,005,Sussex,Delaware,DE,16,29734,3333,5203,10618,10978,5,3,5,88,4,74,46,4,15,4914341,1,1,1,2,1,1,2001-2003
11,001,Washington,District of Columbia,DC,3,85615,19159,15471,39452,38591,4,3,17,218,3,237,198,4,237,39864,1,1,1,2,1,1,2001-2003
12,001,Alachua,Florida,FL,6,15317,3553,7283,12219,15278,7,4,7,175,4,106,78,4,66,2081744,1,1,1,1,1,1,2001-2003
12,003,Baker,Florida,FL,42,4348,384,737,1275,1346,0,3,2,47,4,35,30,4,17,37659,1,1,1,1,1,1,1994-2003
12,005,Bay,Florida,FL,6,20866,2962,6190,8648,8385,1,3,5,329,4,73,273,4,46,8367198,1,1,1,1,1,1,2001-2003
12,007,Bradford,Florida,FL,44,5046,419,1000,1558,1519,0,3,3,71,4,31,25,4,13,0,1,1,1,1,1,1,1994-2003
12,009,Brevard,Florida,FL,4,51430,9110,15071,29410,27814,8,3,15,559,4,208,143,4,89,859288,1,1,1,1,1,1,2001-2003
12,011,Broward,Florida,FL,1,215578,35063,56494,93982,90741,12,3,51,782,4,459,417,4,255,1029246,1,1,1,1,1,1,2001-2003
12,013,Calhoun,Florida,FL,67,2789,219,553,726,722,0,3,0,28,4,20,14,4,8,-2222,1,1,1,1,1,1,1994-2003
12,015,Charlotte,Florida,FL,13,22147,2371,5075,9319,7812,4,3,4,155,4,67,28,4,13,-2222,1,1,1,1,1,1,2001-2003
12,017,Citrus,Florida,FL,6,22320,1957,4843,7846,6849,0,3,4,90,4,59,9,3,37,13508356,1,1,1,1,1,1,2001-2003
12,019,Clay,Florida,FL,12,15154,2843,4770,8959,9192,0,3,9,161,4,59,77,4,18,450229,1,1,1,1,1,1,2001-2003
12,021,Collier,Florida,FL,16,40191,4550,9940,17017,15397,11,3,8,244,4,124,138,4,25,7896,1,1,1,1,1,1,2001-2003
12,023,Columbia,Florida,FL,8,10688,983,3071,3400,3436,2,4,0,53,4,58,4,3,29,70,1,1,1,1,1,1,1999-2003
12,027,DeSoto,Florida,FL,35,8538,622,1032,1914,1975,0,3,2,36,4,26,23,4,20,12,1,1,1,1,1,1,1999-2003
12,029,Dixie,Florida,FL,75,3501,224,745,812,776,1,4,1,30,4,23,20,4,8,31280,1,1,1,1,1,1,1994-2003
12,031,Duval,Florida,FL,3,91506,17465,25590,42316,42938,6,3,24,899,4,337,1001,4,337,11227930,1,1,1,1,1,1,2001-2003
12,033,Escambia,Florida,FL,5,34278,5463,12146,15660,16317,0,3,9,271,4,152,415,4,116,40475023,1,1,1,2,1,1,2001-2003
12,035,Flagler,Florida,FL,26,8014,1042,2702,4412,4003,0,3,5,45,4,30,1,3,5,247845,1,1,1,1,1,1,1999-2003
12,037,Franklin,Florida,FL,71,2309,202,374,565,520,0,3,0,18,4,16,26,4,5,-2222,1,1,1,1,1,1,1994-2003
12,039,Gadsden,Florida,FL,53,8749,839,1567,2410,2460,1,3,0,24,3,50,17,4,18,150,1,1,1,1,1,1,1999-2003
12,041,Gilchrist,Florida,FL,42,2804,222,709,884,986,0,3,1,38,4,22,19,4,11,-2222,1,1,1,1,1,1,1994-2003
12,043,Glades,Florida,FL,43,2446,214,350,635,600,0,3,2,31,4,14,11,4,6,0,1,1,1,1,1,1,1994-2003
12,045,Gulf,Florida,FL,41,2750,240,513,789,745,0,3,1,55,4,25,6,3,12,1267,1,1,1,1,1,1,1994-2003
12,047,Hamilton,Florida,FL,67,3448,219,556,758,771,0,3,0,27,4,20,5,3,8,403467,1,1,1,1,1,1,1994-2003
12,049,Hardee,Florida,FL,69,7351,578,919,1431,1513,1,3,0,50,4,49,70,4,26,48936,1,1,1,1,1,1,1994-2003
12,051,Hendry,Florida,FL,51,10396,1289,1196,1936,2232,0,3,0,83,4,36,69,4,20,899227,1,1,1,1,1,1,1999-2003
12,053,Hernando,Florida,FL,6,25034,2574,7540,9002,8177,1,3,4,97,4,67,24,4,42,113743,1,1,1,1,1,1,2001-2003
12,055,Highlands,Florida,FL,24,17878,1550,2827,5404,4865,2,3,4,60,4,62,24,4,31,123311,1,1,1,1,1,1,1999-2003
12,057,Hillsborough,Florida,FL,3,141209,20646,35542,58935,59662,17,3,31,734,4,441,630,4,441,2597715,1,1,1,1,1,1,2001-2003
12,059,Holmes,Florida,FL,72,4580,323,793,1052,1038,0,3,0,36,4,27,2,3,7,0,1,1,1,1,1,1,1994-2003
12,061,Indian River,Florida,FL,21,17376,2633,4049,7294,6593,1,3,12,136,4,75,5,3,17,285811,1,1,1,1,1,1,1999-2003
12,063,Jackson,Florida,FL,52,10343,813,1966,2693,2677,1,3,0,30,3,44,5,3,21,473160,1,1,1,1,1,1,1999-2003
12,065,Jefferson,Florida,FL,67,2781,219,577,810,762,1,4,0,29,4,21,12,4,8,-2222,1,1,1,1,1,1,1994-2003
12,067,Lafayette,Florida,FL,44,1724,98,183,441,444,0,3,1,22,4,8,5,4,3,1598,1,1,1,1,1,1,1994-2003
12,069,Lake,Florida,FL,16,40906,4088,8311,15559,13995,2,3,7,251,4,106,51,4,21,63915,1,1,1,1,1,1,2001-2003
12,071,Lee,Florida,FL,4,69575,7808,21528,30347,27584,3,3,14,406,4,200,241,4,86,115378,1,1,1,1,1,1,2001-2003
12,073,Leon,Florida,FL,6,15896,4400,6264,13143,15566,2,3,7,258,4,115,76,4,72,144954,1,1,1,1,1,1,2001-2003
12,075,Levy,Florida,FL,35,6827,620,1851,2064,1999,2,3,2,29,4,28,37,4,21,251067,1,1,1,1,1,1,1999-2003
12,077,Liberty,Florida,FL,41,1860,107,274,431,424,0,3,1,20,4,13,9,4,6,23999,1,1,1,1,1,1,1994-2003
12,079,Madison,Florida,FL,67,4119,370,782,1017,1038,1,4,0,22,3,29,2,3,11,-2222,1,1,1,1,1,1,1994-2003
12,081,Manatee,Florida,FL,16,40566,4548,9522,16893,15533,3,3,8,195,4,126,37,4,25,1658571,1,1,1,1,1,1,2001-2003
12,083,Marion,Florida,FL,6,47158,4452,13640,16858,15722,8,4,8,174,4,131,144,4,82,181644,1,1,1,1,1,1,2001-2003
12,085,Martin,Florida,FL,13,15329,2423,5082,7972,7066,0,3,4,128,4,59,20,4,12,1030917,1,1,1,1,1,1,2001-2003
12,086,Miami-Dade,Florida,FL,1,501292,48143,1474332,124730,124789,13,3,69,1322,4,624,747,4,347,827832,1,1,1,2,1,1,2001-2003
12,087,Monroe,Florida,FL,21,8955,1327,2573,4435,3676,0,3,8,80,4,52,23,4,12,63,1,1,1,1,1,1,1999-2003
12,089,Nassau,Florida,FL,20,8444,1083,1924,3495,3379,2,3,12,97,4,41,60,4,21,4144711,1,1,1,1,1,1,1999-2003
12,091,Okaloosa,Florida,FL,15,14552,2828,6159,9604,9471,0,3,5,181,4,115,12,3,58,146327,1,1,1,1,1,1,2001-2003
12,093,Okeechobee,Florida,FL,36,9088,822,1309,2093,2127,0,3,7,61,4,33,26,4,22,0,1,1,1,1,1,1,1999-2003
12,095,Orange,Florida,FL,3,119058,19843,32289,52803,54345,7,3,28,713,4,397,390,4,397,8865738,1,1,1,1,1,1,2001-2003
12,097,Osceola,Florida,FL,15,31207,4085,7730,11977,12262,2,3,6,113,4,128,17,3,64,8626,1,1,1,1,1,1,2001-2003
12,099,Palm Beach,Florida,FL,1,146587,24841,34504,69436,64531,15,3,36,741,4,320,261,4,178,1959545,1,1,1,1,1,1,2001-2003
12,101,Pasco,Florida,FL,5,68668,7154,18137,23811,22075,4,3,11,346,4,190,66,3,146,846564,1,1,1,1,1,1,2001-2003
12,103,Pinellas,Florida,FL,3,108453,18082,47517,52056,46679,11,3,28,518,4,388,149,3,388,879101,1,1,1,1,1,1,2001-2003
12,105,Polk,Florida,FL,5,91048,10221,19259,28703,28344,3,3,15,443,4,255,247,4,195,7128634,1,1,1,1,1,1,2001-2003
12,107,Putnam,Florida,FL,8,14620,1373,2609,3897,3819,1,3,0,104,4,71,85,4,35,10302178,1,1,1,1,1,1,1999-2003
12,109,St. Johns,Florida,FL,16,14349,2311,5095,8911,8694,0,3,4,114,4,61,40,4,12,75487,1,1,1,1,1,1,2001-2003
12,111,St. Lucie,Florida,FL,6,37491,4962,8643,13197,12608,8,4,6,138,4,99,31,3,62,559916,1,1,1,1,1,1,2001-2003
12,113,Santa Rosa,Florida,FL,15,13981,2264,5550,7635,7605,0,3,4,109,4,84,24,3,42,2703570,1,1,1,2,1,1,2001-2003
12,115,Sarasota,Florida,FL,10,36348,5277,12532,21347,18238,7,3,10,229,4,122,67,4,61,43288,1,1,1,1,1,1,2001-2003
